"datas_param","QTY_ITEMS","QTY_CLIENTS"
2019-01-10 12:30:00,569,145
2019-01-10 12:45:00,563,107
2019-01-10 13:00:00,624,163
2019-01-10 13:15:00,611,156
2019-01-10 13:30:00,681,147
2019-01-10 13:45:00,507,130
2019-01-10 14:00:00,617,124
2019-01-10 14:15:00,657,111
2019-01-10 14:30:00,695,116
2019-01-10 14:45:00,487,113
2019-01-10 15:00:00,489,113
2019-01-10 15:15:00,634,101
2019-01-10 15:30:00,569,102
2019-01-10 15:45:00,781,115
2019-01-10 16:00:00,678,114
2019-01-10 16:15:00,922,131
2019-01-10 16:30:00,681,102
2019-01-10 16:45:00,687,104
2019-01-10 17:00:00,827,115
2019-01-10 17:15:00,842,123
2019-01-10 17:30:00,857,114
2019-01-10 17:45:00,886,111
2019-01-10 18:00:00,765,115
2019-01-10 18:15:00,944,133
2019-01-10 18:30:00,775,102
2019-01-10 18:45:00,740,94
2019-01-10 19:00:00,862,118
2019-01-10 19:15:00,822,110
2019-01-10 19:30:00,764,89
2019-01-10 19:45:00,676,69
2019-01-10 20:00:00,930,88
2019-01-10 20:15:00,1005,110
2019-01-10 20:30:00,934,104
2019-01-10 20:45:00,968,104
2019-01-10 21:00:00,1046,98
2019-01-10 21:15:00,814,94
2019-01-10 21:30:00,868,82
2019-01-10 21:45:00,814,91
2019-01-10 22:00:00,819,97
2019-01-10 22:15:00,642,98
2019-01-10 22:30:00,479,68
2019-01-10 22:45:00,593,58
2019-01-10 23:00:00,340,41
2019-01-10 23:15:00,407,51
2019-01-10 23:30:00,468,50
2019-01-10 23:45:00,308,34
2019-01-11 00:00:00,414,54
2019-01-11 00:15:00,595,64
2019-01-11 00:30:00,412,46
2019-01-11 00:45:00,283,43
2019-01-11 01:00:00,152,31
2019-01-11 01:15:00,158,29
2019-01-11 01:30:00,131,21
2019-01-11 01:45:00,98,24
2019-01-11 02:00:00,190,19
2019-01-11 02:15:00,72,18
2019-01-11 02:30:00,74,14
2019-01-11 02:45:00,57,12
2019-01-11 03:00:00,48,11
2019-01-11 03:15:00,53,18
2019-01-11 03:30:00,24,4
2019-01-11 03:45:00,13,4
2019-01-11 04:00:00,49,4
2019-01-11 04:15:00,3,1
2019-01-11 04:30:00,29,5
2019-01-11 04:45:00,39,10
2019-01-11 05:00:00,83,9
2019-01-11 05:15:00,67,17
2019-01-11 05:30:00,49,15
2019-01-11 05:45:00,119,29
2019-01-11 06:00:00,126,22
2019-01-11 06:15:00,118,34
2019-01-11 06:30:00,216,45
2019-01-11 06:45:00,109,38
2019-01-11 07:00:00,166,45
2019-01-11 07:15:00,234,66
2019-01-11 07:30:00,412,78
2019-01-11 07:45:00,245,63
2019-01-11 08:00:00,352,75
2019-01-11 08:15:00,413,82
2019-01-11 08:30:00,384,83
2019-01-11 08:45:00,343,72
2019-01-11 09:00:00,382,82
2019-01-11 09:15:00,392,65
2019-01-11 09:30:00,403,65
2019-01-11 09:45:00,428,75
2019-01-11 10:00:00,557,91
2019-01-11 10:15:00,671,89
2019-01-11 10:30:00,531,87
2019-01-11 10:45:00,631,112
2019-01-11 11:00:00,824,119
2019-01-11 11:15:00,645,118
2019-01-11 11:30:00,763,127
2019-01-11 11:45:00,555,107
2019-01-11 12:00:00,894,152
2019-01-11 12:15:00,862,146
2019-01-11 12:30:00,566,149
2019-01-11 12:45:00,804,161
2019-01-11 13:00:00,553,164
2019-01-11 13:15:00,584,156
2019-01-11 13:30:00,627,160
2019-01-11 13:45:00,641,121
2019-01-11 14:00:00,736,147
2019-01-11 14:15:00,757,134
2019-01-11 14:30:00,682,120
2019-01-11 14:45:00,585,95
2019-01-11 15:00:00,708,125
2019-01-11 15:15:00,608,110
2019-01-11 15:30:00,412,77
2019-01-11 15:45:00,652,84
2019-01-11 16:00:00,650,91
2019-01-11 16:15:00,580,86
2019-01-11 16:30:00,768,114
2019-01-11 16:45:00,587,110
2019-01-11 17:00:00,712,120
2019-01-11 17:15:00,579,104
2019-01-11 17:30:00,682,102
2019-01-11 17:45:00,919,121
2019-01-11 18:00:00,854,144
2019-01-11 18:15:00,923,128
2019-01-11 18:30:00,736,132
2019-01-11 18:45:00,700,103
2019-01-11 19:00:00,944,117
2019-01-11 19:15:00,797,122
2019-01-11 19:30:00,916,96
2019-01-11 19:45:00,629,82
2019-01-11 20:00:00,687,106
2019-01-11 20:15:00,812,104
2019-01-11 20:30:00,878,104
2019-01-11 20:45:00,695,75
2019-01-11 21:00:00,696,85
2019-01-11 21:15:00,607,77
2019-01-11 21:30:00,860,78
2019-01-11 21:45:00,782,70
2019-01-11 22:00:00,648,79
2019-01-11 22:15:00,804,76
2019-01-11 22:30:00,653,73
2019-01-11 22:45:00,543,62
2019-01-11 23:00:00,706,63
2019-01-11 23:15:00,427,58
2019-01-11 23:30:00,425,66
2019-01-11 23:45:00,518,59
2019-01-12 00:00:00,388,56
2019-01-12 00:15:00,455,70
2019-01-12 00:30:00,268,43
2019-01-12 00:45:00,445,56
2019-01-12 01:00:00,374,50
2019-01-12 01:15:00,220,32
2019-01-12 01:30:00,143,21
2019-01-12 01:45:00,290,25
2019-01-12 02:00:00,166,25
2019-01-12 02:15:00,85,18
2019-01-12 02:30:00,37,14
2019-01-12 02:45:00,118,17
2019-01-12 03:00:00,80,16
2019-01-12 03:15:00,109,15
2019-01-12 03:30:00,76,15
2019-01-12 03:45:00,70,14
2019-01-12 04:00:00,45,12
2019-01-12 04:15:00,15,4
2019-01-12 04:30:00,129,9
2019-01-12 04:45:00,28,8
2019-01-12 05:00:00,15,7
2019-01-12 05:15:00,78,17
2019-01-12 05:30:00,63,22
2019-01-12 05:45:00,43,16
2019-01-12 06:00:00,47,12
2019-01-12 06:15:00,104,25
2019-01-12 06:30:00,137,30
2019-01-12 06:45:00,120,34
2019-01-12 07:00:00,119,31
2019-01-12 07:15:00,234,47
2019-01-12 07:30:00,160,41
2019-01-12 07:45:00,303,46
2019-01-12 08:00:00,248,50
2019-01-12 08:15:00,437,57
2019-01-12 08:30:00,516,68
2019-01-12 08:45:00,495,66
2019-01-12 09:00:00,519,73
2019-01-12 09:15:00,464,61
2019-01-12 09:30:00,696,70
2019-01-12 09:45:00,451,54
2019-01-12 10:00:00,872,83
2019-01-12 10:15:00,717,90
2019-01-12 10:30:00,783,92
2019-01-12 10:45:00,708,89
2019-01-12 11:00:00,856,112
2019-01-12 11:15:00,976,115
2019-01-12 11:30:00,868,108
2019-01-12 11:45:00,946,111
2019-01-12 12:00:00,1121,108
2019-01-12 12:15:00,1007,95
2019-01-12 12:30:00,1084,119
2019-01-12 12:45:00,838,115
2019-01-12 13:00:00,1078,128
2019-01-12 13:15:00,1102,124
2019-01-12 13:30:00,907,127
2019-01-12 13:45:00,987,140
2019-01-12 14:00:00,826,114
2019-01-12 14:15:00,713,116
2019-01-12 14:30:00,861,120
2019-01-12 14:45:00,966,112
2019-01-12 15:00:00,1016,113
2019-01-12 15:15:00,933,115
2019-01-12 15:30:00,928,119
2019-01-12 15:45:00,933,93
2019-01-12 16:00:00,900,101
2019-01-12 16:15:00,754,96
2019-01-12 16:30:00,846,116
2019-01-12 16:45:00,756,101
2019-01-12 17:00:00,1076,122
2019-01-12 17:15:00,1033,125
2019-01-12 17:30:00,784,114
2019-01-12 17:45:00,866,101
2019-01-12 18:00:00,1013,121
2019-01-12 18:15:00,1053,146
2019-01-12 18:30:00,1183,126
2019-01-12 18:45:00,775,91
2019-01-12 19:00:00,815,103
2019-01-12 19:15:00,1094,98
2019-01-12 19:30:00,700,92
2019-01-12 19:45:00,698,80
2019-01-12 20:00:00,934,93
2019-01-12 20:15:00,874,84
2019-01-12 20:30:00,798,90
2019-01-12 20:45:00,741,81
2019-01-12 21:00:00,873,83
2019-01-12 21:15:00,775,86
2019-01-12 21:30:00,830,67
2019-01-12 21:45:00,728,76
2019-01-12 22:00:00,916,106
2019-01-12 22:15:00,882,83
2019-01-12 22:30:00,589,75
2019-01-12 22:45:00,422,45
2019-01-12 23:00:00,534,57
2019-01-12 23:15:00,581,50
2019-01-12 23:30:00,537,61
2019-01-12 23:45:00,514,55
2019-01-13 00:00:00,270,35
2019-01-13 00:15:00,393,48
2019-01-13 00:30:00,277,39
2019-01-13 00:45:00,226,26
2019-01-13 01:00:00,254,37
2019-01-13 01:15:00,190,32
2019-01-13 01:30:00,171,30
2019-01-13 01:45:00,183,40
2019-01-13 02:00:00,305,35
2019-01-13 02:15:00,132,21
2019-01-13 02:30:00,51,15
2019-01-13 02:45:00,82,9
2019-01-13 03:00:00,114,13
2019-01-13 03:15:00,79,9
2019-01-13 03:30:00,37,12
2019-01-13 03:45:00,39,9
2019-01-13 04:00:00,27,5
2019-01-13 04:15:00,33,10
2019-01-13 04:30:00,61,9
2019-01-13 04:45:00,44,12
2019-01-13 05:00:00,46,13
2019-01-13 05:15:00,55,18
2019-01-13 05:30:00,79,24
2019-01-13 05:45:00,66,15
2019-01-13 06:00:00,138,16
2019-01-13 06:15:00,161,23
2019-01-13 06:30:00,137,27
2019-01-13 06:45:00,146,22
2019-01-13 07:00:00,126,20
2019-01-13 07:15:00,165,34
2019-01-13 07:30:00,182,32
2019-01-13 07:45:00,147,35
2019-01-13 08:00:00,169,35
2019-01-13 08:15:00,337,48
2019-01-13 08:30:00,356,50
2019-01-13 08:45:00,440,54
2019-01-13 09:00:00,444,65
2019-01-13 09:15:00,335,44
2019-01-13 09:30:00,500,63
2019-01-13 09:45:00,466,46
2019-01-13 10:00:00,618,69
2019-01-13 10:15:00,733,109
2019-01-13 10:30:00,804,95
2019-01-13 10:45:00,648,87
2019-01-13 11:00:00,1056,95
2019-01-13 11:15:00,664,106
2019-01-13 11:30:00,843,94
2019-01-13 11:45:00,780,100
2019-01-13 12:00:00,794,132
2019-01-13 12:15:00,964,113
2019-01-13 12:30:00,794,117
2019-01-13 12:45:00,690,102
2019-01-13 13:00:00,921,110
2019-01-13 13:15:00,967,101
2019-01-13 13:30:00,777,99
2019-01-13 13:45:00,765,82
2019-01-13 14:00:00,880,100
2019-01-13 14:15:00,708,99
2019-01-13 14:30:00,629,90
2019-01-13 14:45:00,676,82
2019-01-13 15:00:00,696,102
2019-01-13 15:15:00,585,89
2019-01-13 15:30:00,663,93
2019-01-13 15:45:00,619,96
2019-01-13 16:00:00,646,101
2019-01-13 16:15:00,679,92
2019-01-13 16:30:00,692,98
2019-01-13 16:45:00,733,90
2019-01-13 17:00:00,642,110
2019-01-13 17:15:00,773,94
2019-01-13 17:30:00,707,103
2019-01-13 17:45:00,621,103
2019-01-13 18:00:00,800,124
2019-01-13 18:15:00,783,125
2019-01-13 18:30:00,871,105
2019-01-13 18:45:00,750,103
2019-01-13 19:00:00,1024,128
2019-01-13 19:15:00,1233,124
2019-01-13 19:30:00,594,97
2019-01-13 19:45:00,695,71
2019-01-13 20:00:00,618,78
2019-01-13 20:15:00,808,92
2019-01-13 20:30:00,766,83
2019-01-13 20:45:00,591,71
2019-01-13 21:00:00,749,77
2019-01-13 21:15:00,670,72
2019-01-13 21:30:00,710,90
2019-01-13 21:45:00,691,77
2019-01-13 22:00:00,781,81
2019-01-13 22:15:00,599,70
2019-01-13 22:30:00,638,53
2019-01-13 22:45:00,362,35
2019-01-13 23:00:00,438,46
2019-01-13 23:15:00,425,51
2019-01-13 23:30:00,400,41
2019-01-13 23:45:00,357,39
2019-01-14 00:00:00,289,31
2019-01-14 00:15:00,142,17
2019-01-14 00:30:00,160,17
2019-01-14 00:45:00,266,29
2019-01-14 01:00:00,198,32
2019-01-14 01:15:00,129,21
2019-01-14 01:30:00,58,13
2019-01-14 01:45:00,143,14
2019-01-14 02:00:00,123,23
2019-01-14 02:15:00,138,14
2019-01-14 02:30:00,54,16
2019-01-14 02:45:00,21,7
2019-01-14 03:00:00,85,11
2019-01-14 03:15:00,44,11
2019-01-14 03:30:00,41,8
2019-01-14 03:45:00,25,4
2019-01-14 04:00:00,21,4
2019-01-14 04:15:00,7,2
2019-01-14 04:30:00,15,2
2019-01-14 04:45:00,10,3
2019-01-14 05:00:00,22,5
2019-01-14 05:15:00,35,8
2019-01-14 05:30:00,42,17
2019-01-14 05:45:00,35,9
2019-01-14 06:00:00,79,24
2019-01-14 06:15:00,145,32
2019-01-14 06:30:00,100,35
2019-01-14 06:45:00,177,26
2019-01-14 07:00:00,192,46
2019-01-14 07:15:00,184,59
2019-01-14 07:30:00,211,46
2019-01-14 07:45:00,269,51
2019-01-14 08:00:00,216,47
2019-01-14 08:15:00,247,54
2019-01-14 08:30:00,240,48
2019-01-14 08:45:00,247,48
2019-01-14 09:00:00,255,47
2019-01-14 09:15:00,235,49
2019-01-14 09:30:00,350,61
2019-01-14 09:45:00,401,56
2019-01-14 10:00:00,455,70
2019-01-14 10:15:00,477,74
2019-01-14 10:30:00,626,91
2019-01-14 10:45:00,441,75
2019-01-14 11:00:00,456,94
2019-01-14 11:15:00,553,95
2019-01-14 11:30:00,732,91
2019-01-14 11:45:00,578,84
2019-01-14 12:00:00,757,123
2019-01-14 12:15:00,596,131
2019-01-14 12:30:00,558,153
2019-01-14 12:45:00,580,140
2019-01-14 13:00:00,634,157
2019-01-14 13:15:00,597,154
2019-01-14 13:30:00,559,150
2019-01-14 13:45:00,581,132
2019-01-14 14:00:00,476,109
2019-01-14 14:15:00,688,110
2019-01-14 14:30:00,583,98
2019-01-14 14:45:00,493,86
2019-01-14 15:00:00,595,115
2019-01-14 15:15:00,685,92
2019-01-14 15:30:00,617,102
2019-01-14 15:45:00,480,96
2019-01-14 16:00:00,620,89
2019-01-14 16:15:00,681,94
2019-01-14 16:30:00,683,103
2019-01-14 16:45:00,606,101
2019-01-14 17:00:00,626,115
2019-01-14 17:15:00,587,100
2019-01-14 17:30:00,607,90
2019-01-14 17:45:00,610,99
2019-01-14 18:00:00,583,125
2019-01-14 18:15:00,729,111
2019-01-14 18:30:00,799,107
2019-01-14 18:45:00,617,91
2019-01-14 19:00:00,919,116
2019-01-14 19:15:00,846,110
2019-01-14 19:30:00,685,93
2019-01-14 19:45:00,676,73
2019-01-14 20:00:00,736,104
2019-01-14 20:15:00,896,118
2019-01-14 20:30:00,810,102
2019-01-14 20:45:00,744,82
2019-01-14 21:00:00,1028,103
2019-01-14 21:15:00,742,93
2019-01-14 21:30:00,835,92
2019-01-14 21:45:00,834,95
2019-01-14 22:00:00,799,112
2019-01-14 22:15:00,748,85
2019-01-14 22:30:00,731,74
2019-01-14 22:45:00,561,66
2019-01-14 23:00:00,816,74
2019-01-14 23:15:00,456,47
2019-01-14 23:30:00,318,46
2019-01-14 23:45:00,221,37
2019-01-15 00:00:00,202,46
2019-01-15 00:15:00,377,40
2019-01-15 00:30:00,224,38
2019-01-15 00:45:00,356,45
2019-01-15 01:00:00,189,30
2019-01-15 01:15:00,79,17
2019-01-15 01:30:00,291,23
2019-01-15 01:45:00,105,11
2019-01-15 02:00:00,91,17
2019-01-15 02:15:00,52,11
2019-01-15 02:30:00,173,13
2019-01-15 02:45:00,6,2
2019-01-15 03:00:00,26,10
2019-01-15 03:15:00,56,5
2019-01-15 03:30:00,46,14
2019-01-15 03:45:00,28,9
2019-01-15 04:00:00,16,3
2019-01-15 04:15:00,20,5
2019-01-15 04:30:00,18,5
2019-01-15 04:45:00,35,5
2019-01-15 05:00:00,11,3
2019-01-15 05:15:00,57,17
2019-01-15 05:30:00,100,30
2019-01-15 05:45:00,52,16
2019-01-15 06:00:00,88,24
2019-01-15 06:15:00,161,43
2019-01-15 06:30:00,177,36
2019-01-15 06:45:00,228,57
2019-01-15 07:00:00,295,57
2019-01-15 07:15:00,346,83
2019-01-15 07:30:00,406,73
2019-01-15 07:45:00,353,74
2019-01-15 08:00:00,454,84
2019-01-15 08:15:00,557,83
2019-01-15 08:30:00,539,91
2019-01-15 08:45:00,436,74
2019-01-15 09:00:00,752,96
2019-01-15 09:15:00,758,91
2019-01-15 09:30:00,729,111
2019-01-15 09:45:00,648,98
2019-01-15 10:00:00,1123,125
2019-01-15 10:15:00,1151,122
2019-01-15 10:30:00,1048,126
2019-01-15 10:45:00,1054,150
2019-01-15 11:00:00,1159,156
2019-01-15 11:15:00,987,154
2019-01-15 11:30:00,964,159
2019-01-15 11:45:00,788,138
2019-01-15 12:00:00,11,154
2019-01-15 12:15:00,1086,160
2019-01-15 12:30:00,930,191
2019-01-15 12:45:00,822,164
2019-01-15 13:00:00,1068,196
2019-01-15 13:15:00,1078,174
2019-01-15 13:30:00,925,160
2019-01-15 13:45:00,940,140
2019-01-15 14:00:00,895,186
2019-01-15 14:15:00,764,117
2019-01-15 14:30:00,799,127
2019-01-15 14:45:00,711,129
2019-01-15 15:00:00,774,112
2019-01-15 15:15:00,787,100
2019-01-15 15:30:00,899,130
2019-01-15 15:45:00,833,135
2019-01-15 16:00:00,102,128
2019-01-15 16:15:00,757,128
2019-01-15 16:30:00,843,92
2019-01-15 16:45:00,703,118
2019-01-15 17:00:00,1058,126
2019-01-15 17:15:00,936,147
2019-01-15 17:30:00,1039,150
2019-01-15 17:45:00,972,155
2019-01-15 18:00:00,1217,142
2019-01-15 18:15:00,1033,138
2019-01-15 18:30:00,966,128
2019-01-15 18:45:00,802,117
2019-01-15 19:00:00,776,116
2019-01-15 19:15:00,934,133
2019-01-15 19:30:00,886,98
2019-01-15 19:45:00,555,82
2019-01-15 20:00:00,838,92
2019-01-15 20:15:00,737,80
2019-01-15 20:30:00,851,88
2019-01-15 20:45:00,683,72
2019-01-15 21:00:00,773,93
2019-01-15 21:15:00,762,79
2019-01-15 21:30:00,804,85
2019-01-15 21:45:00,658,68
2019-01-15 22:00:00,786,85
2019-01-15 22:15:00,863,83
2019-01-15 22:30:00,478,70
2019-01-15 22:45:00,476,66
2019-01-15 23:00:00,543,61
2019-01-15 23:15:00,580,50
2019-01-15 23:30:00,440,54
2019-01-15 23:45:00,413,51
2019-01-16 00:00:00,194,33
2019-01-16 00:15:00,147,24
2019-01-16 00:30:00,170,22
2019-01-16 00:45:00,336,40
2019-01-16 01:00:00,342,43
2019-01-16 01:15:00,268,41
2019-01-16 01:30:00,281,28
2019-01-16 01:45:00,146,22
2019-01-16 02:00:00,104,19
2019-01-16 02:15:00,121,18
2019-01-16 02:30:00,84,9
2019-01-16 02:45:00,40,12
2019-01-16 03:00:00,64,11
2019-01-16 03:15:00,17,7
2019-01-16 03:30:00,22,8
2019-01-16 03:45:00,18,6
2019-01-16 04:00:00,41,9
2019-01-16 04:15:00,53,6
2019-01-16 04:30:00,10,3
2019-01-16 04:45:00,30,6
2019-01-16 05:00:00,55,12
2019-01-16 05:15:00,91,18
2019-01-16 05:30:00,96,25
2019-01-16 05:45:00,77,17
2019-01-16 06:00:00,159,33
2019-01-16 06:15:00,187,43
2019-01-16 06:30:00,187,47
2019-01-16 06:45:00,268,54
2019-01-16 07:00:00,475,74
2019-01-16 07:15:00,405,89
2019-01-16 07:30:00,546,95
2019-01-16 07:45:00,603,87
2019-01-16 08:00:00,367,68
2019-01-16 08:15:00,461,79
2019-01-16 08:30:00,633,76
2019-01-16 08:45:00,530,75
2019-01-16 09:00:00,689,81
2019-01-16 09:15:00,657,87
2019-01-16 09:30:00,765,101
2019-01-16 09:45:00,638,66
2019-01-16 10:00:00,849,118
2019-01-16 10:15:00,771,103
2019-01-16 10:30:00,997,119
2019-01-16 10:45:00,1008,114
2019-01-16 11:00:00,1004,115
2019-01-16 11:15:00,1009,131
2019-01-16 11:30:00,1084,136
2019-01-16 11:45:00,1195,125
2019-01-16 12:00:00,1089,139
2019-01-16 12:15:00,1236,159
2019-01-16 12:30:00,1075,176
2019-01-16 12:45:00,1006,154
2019-01-16 13:00:00,1102,157
2019-01-16 13:15:00,950,173
2019-01-16 13:30:00,914,159
2019-01-16 13:45:00,1119,148
2019-01-16 14:00:00,899,129
2019-01-16 14:15:00,919,143
2019-01-16 14:30:00,1071,125
2019-01-16 14:45:00,756,122
2019-01-16 15:00:00,795,128
2019-01-16 15:15:00,889,113
2019-01-16 15:30:00,945,119
2019-01-16 15:45:00,881,106
2019-01-16 16:00:00,897,136
2019-01-16 16:15:00,948,113
2019-01-16 16:30:00,1095,131
2019-01-16 16:45:00,1001,118
2019-01-16 17:00:00,1139,147
2019-01-16 17:15:00,849,126
2019-01-16 17:30:00,1149,125
2019-01-16 17:45:00,872,127
2019-01-16 18:00:00,975,138
2019-01-16 18:15:00,955,135
2019-01-16 18:30:00,906,131
2019-01-16 18:45:00,851,108
2019-01-16 19:00:00,908,119
2019-01-16 19:15:00,953,103
2019-01-16 19:30:00,851,102
2019-01-16 19:45:00,689,88
2019-01-16 20:00:00,1022,106
2019-01-16 20:15:00,853,90
2019-01-16 20:30:00,956,91
2019-01-16 20:45:00,833,93
2019-01-16 21:00:00,1104,97
2019-01-16 21:15:00,878,83
2019-01-16 21:30:00,933,87
2019-01-16 21:45:00,911,85
2019-01-16 22:00:00,984,108
2019-01-16 22:15:00,702,87
2019-01-16 22:30:00,728,76
2019-01-16 22:45:00,534,49
2019-01-16 23:00:00,670,60
2019-01-16 23:15:00,569,71
2019-01-16 23:30:00,536,66
2019-01-16 23:45:00,360,52
2019-01-17 00:00:00,294,41
2019-01-17 00:15:00,468,45
2019-01-17 00:30:00,275,32
2019-01-17 00:45:00,183,28
2019-01-17 01:00:00,150,21
2019-01-17 01:15:00,101,19
2019-01-17 01:30:00,106,20
2019-01-17 01:45:00,28,9
2019-01-17 02:00:00,63,9
2019-01-17 02:15:00,33,6
2019-01-17 02:30:00,105,16
2019-01-17 02:45:00,76,9
2019-01-17 03:00:00,78,12
2019-01-17 03:15:00,19,10
2019-01-17 03:30:00,88,5
2019-01-17 03:45:00,23,7
2019-01-17 04:00:00,1,1
2019-01-17 04:15:00,29,6
2019-01-17 04:30:00,86,9
2019-01-17 04:45:00,3,2
2019-01-17 05:00:00,16,9
2019-01-17 05:15:00,74,16
2019-01-17 05:30:00,54,17
2019-01-17 05:45:00,42,16
2019-01-17 06:00:00,72,20
2019-01-17 06:15:00,109,24
2019-01-17 06:30:00,105,28
2019-01-17 06:45:00,242,52
2019-01-17 07:00:00,194,49
2019-01-17 07:15:00,254,73
2019-01-17 07:30:00,253,72
2019-01-17 07:45:00,183,55
2019-01-17 08:00:00,292,60
2019-01-17 08:15:00,343,77
2019-01-17 08:30:00,338,76
2019-01-17 08:45:00,295,63
2019-01-17 09:00:00,468,79
2019-01-17 09:15:00,349,67
2019-01-17 09:30:00,523,68
2019-01-17 09:45:00,455,70
2019-01-17 10:00:00,655,92
2019-01-17 10:15:00,614,82
2019-01-17 10:30:00,525,80
2019-01-17 10:45:00,675,86
2019-01-17 11:00:00,568,87
2019-01-17 11:15:00,609,83
2019-01-17 11:30:00,759,123
2019-01-17 11:45:00,336,55
2019-01-17 12:00:00,559,82
2019-01-17 12:15:00,844,153
2019-01-17 12:30:00,833,161
2019-01-17 12:45:00,602,147
2019-01-17 13:00:00,693,172
2019-01-17 13:15:00,796,139
2019-01-17 13:30:00,856,143
2019-01-17 13:45:00,493,128
2019-01-17 14:00:00,520,134
2019-01-17 14:15:00,723,101
2019-01-17 14:30:00,623,116
2019-01-17 14:45:00,420,92
2019-01-17 15:00:00,682,98
2019-01-17 15:15:00,532,98
2019-01-17 15:30:00,692,106
2019-01-17 15:45:00,665,102
2019-01-17 16:00:00,853,113
2019-01-17 16:15:00,642,113
2019-01-17 16:30:00,723,122
2019-01-17 16:45:00,599,107
2019-01-17 17:00:00,818,118
2019-01-17 17:15:00,668,115
2019-01-17 17:30:00,587,100
2019-01-17 17:45:00,637,85
2019-01-17 18:00:00,705,101
2019-01-17 18:15:00,626,95
2019-01-17 18:30:00,634,108
2019-01-17 18:45:00,682,77
2019-01-17 19:00:00,595,86
2019-01-17 19:15:00,528,82
2019-01-17 19:30:00,529,73
2019-01-17 19:45:00,555,71
2019-01-17 20:00:00,663,101
2019-01-17 20:15:00,833,106
2019-01-17 20:30:00,791,92
2019-01-17 20:45:00,578,74
2019-01-17 21:00:00,622,88
2019-01-17 21:15:00,567,73
2019-01-17 21:30:00,613,78
2019-01-17 21:45:00,747,71
2019-01-17 22:00:00,717,89
2019-01-17 22:15:00,536,74
2019-01-17 22:30:00,438,63
2019-01-17 22:45:00,547,47
2019-01-17 23:00:00,547,65
2019-01-17 23:15:00,471,55
2019-01-17 23:30:00,459,55
2019-01-17 23:45:00,394,42
2019-01-18 00:00:00,346,54
2019-01-18 00:15:00,281,52
2019-01-18 00:30:00,342,38
2019-01-18 00:45:00,212,26
2019-01-18 01:00:00,308,36
2019-01-18 01:15:00,239,31
2019-01-18 01:30:00,190,19
2019-01-18 01:45:00,56,15
2019-01-18 02:00:00,95,22
2019-01-18 02:15:00,120,13
2019-01-18 02:30:00,73,18
2019-01-18 02:45:00,36,14
2019-01-18 03:00:00,77,13
2019-01-18 03:15:00,69,13
2019-01-18 03:30:00,10,4
2019-01-18 03:45:00,26,4
2019-01-18 04:00:00,37,9
2019-01-18 04:15:00,14,7
2019-01-18 04:30:00,4,3
2019-01-18 04:45:00,33,8
2019-01-18 05:00:00,38,8
2019-01-18 05:15:00,56,16
2019-01-18 05:30:00,50,19
2019-01-18 05:45:00,87,20
2019-01-18 06:00:00,117,28
2019-01-18 06:15:00,129,36
2019-01-18 06:30:00,112,38
2019-01-18 06:45:00,182,58
2019-01-18 07:00:00,130,42
2019-01-18 07:15:00,273,69
2019-01-18 07:30:00,348,87
2019-01-18 07:45:00,354,68
2019-01-18 08:00:00,314,59
2019-01-18 08:15:00,373,67
2019-01-18 08:30:00,318,64
2019-01-18 08:45:00,355,65
2019-01-18 09:00:00,387,75
2019-01-18 09:15:00,384,61
2019-01-18 09:30:00,506,78
2019-01-18 09:45:00,368,61
2019-01-18 10:00:00,451,77
2019-01-18 10:15:00,602,88
2019-01-18 10:30:00,429,74
2019-01-18 10:45:00,814,103
2019-01-18 11:00:00,666,114
2019-01-18 11:15:00,692,116
2019-01-18 11:30:00,646,102
2019-01-18 11:45:00,579,107
2019-01-18 12:00:00,917,119
2019-01-18 12:15:00,870,147
2019-01-18 12:30:00,749,156
2019-01-18 12:45:00,768,150
2019-01-18 13:00:00,809,165
2019-01-18 13:15:00,739,141
2019-01-18 13:30:00,559,130
2019-01-18 13:45:00,580,126
2019-01-18 14:00:00,591,139
2019-01-18 14:15:00,756,143
2019-01-18 14:30:00,801,111
2019-01-18 14:45:00,650,114
2019-01-18 15:00:00,853,147
2019-01-18 15:15:00,774,128
2019-01-18 15:30:00,715,120
2019-01-18 15:45:00,744,101
2019-01-18 16:00:00,767,121
2019-01-18 16:15:00,545,107
2019-01-18 16:30:00,925,128
2019-01-18 16:45:00,747,107
2019-01-18 17:00:00,991,119
2019-01-18 17:15:00,626,107
2019-01-18 17:30:00,911,113
2019-01-18 17:45:00,703,108
2019-01-18 18:00:00,1046,130
2019-01-18 18:15:00,849,140
2019-01-18 18:30:00,981,117
2019-01-18 18:45:00,745,85
2019-01-18 19:00:00,977,147
2019-01-18 19:15:00,885,137
2019-01-18 19:30:00,678,121
2019-01-18 19:45:00,722,83
2019-01-18 20:00:00,870,95
2019-01-18 20:15:00,794,93
2019-01-18 20:30:00,850,80
2019-01-18 20:45:00,866,88
2019-01-18 21:00:00,704,91
2019-01-18 21:15:00,723,77
2019-01-18 21:30:00,793,86
2019-01-18 21:45:00,752,90
2019-01-18 22:00:00,705,91
2019-01-18 22:15:00,571,95
2019-01-18 22:30:00,518,72
2019-01-18 22:45:00,498,57
2019-01-18 23:00:00,656,67
2019-01-18 23:15:00,717,61
2019-01-18 23:30:00,543,68
2019-01-18 23:45:00,546,72
2019-01-19 00:00:00,223,30
2019-01-19 00:15:00,272,29
2019-01-19 00:30:00,278,43
2019-01-19 00:45:00,286,43
2019-01-19 01:00:00,218,44
